221.png	man farmer: dark skin tone	👨🏿‍🌾️	\U0001F468\U0001F3FF\U0000200D\U0001F33E\U0000FE0F	U+1F468 U+1F3FF U+200D U+1F33E	man farmer: dark skin tone
222.png	woman farmer	👩‍🌾️	\U0001F469\U0000200D\U0001F33E\U0000FE0F	U+1F469 U+200D U+1F33E	woman farmer
223.png	woman farmer: light skin tone	👩🏻‍🌾️	\U0001F469\U0001F3FB\U0000200D\U0001F33E\U0000FE0F	U+1F469 U+1F3FB U+200D U+1F33E	woman farmer: light skin tone
224.png	woman farmer: medium-light skin tone	👩🏼‍🌾️	\U0001F469\U0001F3FC\U0000200D\U0001F33E\U0000FE0F	U+1F469 U+1F3FC U+200D U+1F33E	woman farmer: medium-light skin tone
225.png	woman farmer: medium skin tone	👩🏽‍🌾️	\U0001F469\U0001F3FD\U0000200D\U0001F33E\U0000FE0F	U+1F469 U+1F3FD U+200D U+1F33E	woman farmer: medium skin tone
226.png	woman farmer: medium-dark skin tone	👩🏾‍🌾️	\U0001F469\U0001F3FE\U0000200D\U0001F33E\U0000FE0F	U+1F469 U+1F3FE U+200D U+1F33E	woman farmer: medium-dark skin tone
227.png	woman farmer: dark skin tone	👩🏿‍🌾️	\U0001F469\U0001F3FF\U0000200D\U0001F33E\U0000FE0F	U+1F469 U+1F3FF U+200D U+1F33E	woman farmer: dark skin tone
228.png	man cook	👨‍🍳️	\U0001F468\U0000200D\U0001F373\U0000FE0F	U+1F468 U+200D U+1F373	man cook
229.png	man cook: light skin tone	👨🏻‍🍳️	\U0001F468\U0001F3FB\U0000200D\U0001F373\U0000FE0F	U+1F468 U+1F3FB U+200D U+1F373	man cook: light skin tone
230.png	man cook: medium-light skin tone	👨🏼‍🍳️	\U0001F468\U0001F3FC\U0000200D\U0001F373\U0000FE0F	U+1F468 U+1F3FC U+200D U+1F373	man cook: medium-light skin tone
231.png	man cook: medium skin tone	👨🏽‍🍳️	\U0001F468\U0001F3FD\U0000200D\U0001F373\U0000FE0F	U+1F468 U+1F3FD U+200D U+1F373	man cook: medium skin tone
232.png	man cook: medium-dark skin tone	👨🏾‍🍳️	\U0001F468\U0001F3FE\U0000200D\U0001F373\U0000FE0F	U+1F468 U+1F3FE U+200D U+1F373	man cook: medium-dark skin tone
233.png	man cook: dark skin tone	👨🏿‍🍳️	\U0001F468\U0001F3FF\U0000200D\U0001F373\U0000FE0F	U+1F468 U+1F3FF U+200D U+1F373	man cook: dark skin tone
234.png	woman cook	👩‍🍳️	\U0001F469\U0000200D\U0001F373\U0000FE0F	U+1F469 U+200D U+1F373	woman cook
235.png	woman cook: light skin tone	👩🏻‍🍳️	\U0001F469\U0001F3FB\U0000200D\U0001F373\U0000FE0F	U+1F469 U+1F3FB U+200D U+1F373	woman cook: light skin tone
236.png	woman cook: medium-light skin tone	👩🏼‍🍳️	\U0001F469\U0001F3FC\U0000200D\U0001F373\U0000FE0F	U+1F469 U+1F3FC U+200D U+1F373	woman cook: medium-light skin tone
237.png	woman cook: medium skin tone	👩🏽‍🍳️	\U0001F469\U0001F3FD\U0000200D\U0001F373\U0000FE0F	U+1F469 U+1F3FD U+200D U+1F373	woman cook: medium skin tone
238.png	woman cook: medium-dark skin tone	👩🏾‍🍳️	\U0001F469\U0001F3FE\U0000200D\U0001F373\U0000FE0F	U+1F469 U+1F3FE U+200D U+1F373	woman cook: medium-dark skin tone
239.png	woman cook: dark skin tone	👩🏿‍🍳️	\U0001F469\U0001F3FF\U0000200D\U0001F373\U0000FE0F	U+1F469 U+1F3FF U+200D U+1F373	woman cook: dark skin tone
240.png	man mechanic	👨‍🔧️	\U0001F468\U0000200D\U0001F527\U0000FE0F	U+1F468 U+200D U+1F527	man mechanic
241.png	man mechanic: light skin tone	👨🏻‍🔧️	\U0001F468\U0001F3FB\U0000200D\U0001F527\U0000FE0F	U+1F468 U+1F3FB U+200D U+1F527	man mechanic: light skin tone
242.png	man mechanic: medium-light skin tone	👨🏼‍🔧️	\U0001F468\U0001F3FC\U0000200D\U0001F527\U0000FE0F	U+1F468 U+1F3FC U+200D U+1F527	man mechanic: medium-light skin tone
243.png	man mechanic: medium skin tone	👨🏽‍🔧️	\U0001F468\U0001F3FD\U0000200D\U0001F527\U0000FE0F	U+1F468 U+1F3FD U+200D U+1F527	man mechanic: medium skin tone
244.png	man mechanic: medium-dark skin tone	👨🏾‍🔧️	\U0001F468\U0001F3FE\U0000200D\U0001F527\U0000FE0F	U+1F468 U+1F3FE U+200D U+1F527	man mechanic: medium-dark skin tone
245.png	man mechanic: dark skin tone	👨🏿‍🔧️	\U0001F468\U0001F3FF\U0000200D\U0001F527\U0000FE0F	U+1F468 U+1F3FF U+200D U+1F527	man mechanic: dark skin tone
246.png	woman mechanic	👩‍🔧️	\U0001F469\U0000200D\U0001F527\U0000FE0F	U+1F469 U+200D U+1F527	woman mechanic
247.png	woman mechanic: light skin tone	👩🏻‍🔧️	\U0001F469\U0001F3FB\U0000200D\U0001F527\U0000FE0F	U+1F469 U+1F3FB U+200D U+1F527	woman mechanic: light skin tone
248.png	woman mechanic: medium-light skin tone	👩🏼‍🔧️	\U0001F469\U0001F3FC\U0000200D\U0001F527\U0000FE0F	U+1F469 U+1F3FC U+200D U+1F527	woman mechanic: medium-light skin tone
249.png	woman mechanic: medium skin tone	👩🏽‍🔧️	\U0001F469\U0001F3FD\U0000200D\U0001F527\U0000FE0F	U+1F469 U+1F3FD U+200D U+1F527	woman mechanic: medium skin tone
250.png	woman mechanic: medium-dark skin tone	👩🏾‍🔧️	\U0001F469\U0001F3FE\U0000200D\U0001F527\U0000FE0F	U+1F469 U+1F3FE U+200D U+1F527	woman mechanic: medium-dark skin tone
251.png	woman mechanic: dark skin tone	👩🏿‍🔧️	\U0001F469\U0001F3FF\U0000200D\U0001F527\U0000FE0F	U+1F469 U+1F3FF U+200D U+1F527	woman mechanic: dark skin tone
252.png	man factory worker	👨‍🏭️	\U0001F468\U0000200D\U0001F3ED\U0000FE0F	U+1F468 U+200D U+1F3ED	man factory worker
253.png	man factory worker: light skin tone	👨🏻‍🏭️	\U0001F468\U0001F3FB\U0000200D\U0001F3ED\U0000FE0F	U+1F468 U+1F3FB U+200D U+1F3ED	man factory worker: light skin tone
254.png	man factory worker: medium-light skin tone	👨🏼‍🏭️	\U0001F468\U0001F3FC\U0000200D\U0001F3ED\U0000FE0F	U+1F468 U+1F3FC U+200D U+1F3ED	man factory worker: medium-light skin tone
255.png	man factory worker: medium skin tone	👨🏽‍🏭️	\U0001F468\U0001F3FD\U0000200D\U0001F3ED\U0000FE0F	U+1F468 U+1F3FD U+200D U+1F3ED	man factory worker: medium skin tone
256.png	man factory worker: medium-dark skin tone	👨🏾‍🏭️	\U0001F468\U0001F3FE\U0000200D\U0001F3ED\U0000FE0F	U+1F468 U+1F3FE U+200D U+1F3ED	man factory worker: medium-dark skin tone
257.png	man factory worker: dark skin tone	👨🏿‍🏭️	\U0001F468\U0001F3FF\U0000200D\U0001F3ED\U0000FE0F	U+1F468 U+1F3FF U+200D U+1F3ED	man factory worker: dark skin tone
258.png	woman factory worker	👩‍🏭️	\U0001F469\U0000200D\U0001F3ED\U0000FE0F	U+1F469 U+200D U+1F3ED	woman factory worker
259.png	woman factory worker: light skin tone	👩🏻‍🏭️	\U0001F469\U0001F3FB\U0000200D\U0001F3ED\U0000FE0F	U+1F469 U+1F3FB U+200D U+1F3ED	woman factory worker: light skin tone
260.png	woman factory worker: medium-light skin tone	👩🏼‍🏭️	\U0001F469\U0001F3FC\U0000200D\U0001F3ED\U0000FE0F	U+1F469 U+1F3FC U+200D U+1F3ED	woman factory worker: medium-light skin tone
261.png	woman factory worker: medium skin tone	👩🏽‍🏭️	\U0001F469\U0001F3FD\U0000200D\U0001F3ED\U0000FE0F	U+1F469 U+1F3FD U+200D U+1F3ED	woman factory worker: medium skin tone
262.png	woman factory worker: medium-dark skin tone	👩🏾‍🏭️	\U0001F469\U0001F3FE\U0000200D\U0001F3ED\U0000FE0F	U+1F469 U+1F3FE U+200D U+1F3ED	woman factory worker: medium-dark skin tone
263.png	woman factory worker: dark skin tone	👩🏿‍🏭️	\U0001F469\U0001F3FF\U0000200D\U0001F3ED\U0000FE0F	U+1F469 U+1F3FF U+200D U+1F3ED	woman factory worker: dark skin tone
264.png	man office worker	👨‍💼️	\U0001F468\U0000200D\U0001F4BC\U0000FE0F	U+1F468 U+200D U+1F4BC	man office worker
265.png	man office worker: light skin tone	👨🏻‍💼️	\U0001F468\U0001F3FB\U0000200D\U0001F4BC\U0000FE0F	U+1F468 U+1F3FB U+200D U+1F4BC	man office worker: light skin tone
266.png	man office worker: medium-light skin tone	👨🏼‍💼️	\U0001F468\U0001F3FC\U0000200D\U0001F4BC\U0000FE0F	U+1F468 U+1F3FC U+200D U+1F4BC	man office worker: medium-light skin tone
267.png	man office worker: medium skin tone	👨🏽‍💼️	\U0001F468\U0001F3FD\U0000200D\U0001F4BC\U0000FE0F	U+1F468 U+1F3FD U+200D U+1F4BC	man office worker: medium skin tone
268.png	man office worker: medium-dark skin tone	👨🏾‍💼️	\U0001F468\U0001F3FE\U0000200D\U0001F4BC\U0000FE0F	U+1F468 U+1F3FE U+200D U+1F4BC	man office worker: medium-dark skin tone
269.png	man office worker: dark skin tone	👨🏿‍💼️	\U0001F468\U0001F3FF\U0000200D\U0001F4BC\U0000FE0F	U+1F468 U+1F3FF U+200D U+1F4BC	man office worker: dark skin tone
270.png	woman office worker	👩‍💼️	\U0001F469\U0000200D\U0001F4BC\U0000FE0F	U+1F469 U+200D U+1F4BC	woman office worker
271.png	woman office worker: light skin tone	👩🏻‍💼️	\U0001F469\U0001F3FB\U0000200D\U0001F4BC\U0000FE0F	U+1F469 U+1F3FB U+200D U+1F4BC	woman office worker: light skin tone
272.png	woman office worker: medium-light skin tone	👩🏼‍💼️	\U0001F469\U0001F3FC\U0000200D\U0001F4BC\U0000FE0F	U+1F469 U+1F3FC U+200D U+1F4BC	woman office worker: medium-light skin tone
273.png	woman office worker: medium skin tone	👩🏽‍💼️	\U0001F469\U0001F3FD\U0000200D\U0001F4BC\U0000FE0F	U+1F469 U+1F3FD U+200D U+1F4BC	woman office worker: medium skin tone
274.png	woman office worker: medium-dark skin tone	👩🏾‍💼️	\U0001F469\U0001F3FE\U0000200D\U0001F4BC\U0000FE0F	U+1F469 U+1F3FE U+200D U+1F4BC	woman office worker: medium-dark skin tone
275.png	woman office worker: dark skin tone	👩🏿‍💼️	\U0001F469\U0001F3FF\U0000200D\U0001F4BC\U0000FE0F	U+1F469 U+1F3FF U+200D U+1F4BC	woman office worker: dark skin tone
276.png	man scientist	👨‍🔬️	\U0001F468\U0000200D\U0001F52C\U0000FE0F	U+1F468 U+200D U+1F52C	man scientist
277.png	man scientist: light skin tone	👨🏻‍🔬️	\U0001F468\U0001F3FB\U0000200D\U0001F52C\U0000FE0F	U+1F468 U+1F3FB U+200D U+1F52C	man scientist: light skin tone
278.png	man scientist: medium-light skin tone	👨🏼‍🔬️	\U0001F468\U0001F3FC\U0000200D\U0001F52C\U0000FE0F	U+1F468 U+1F3FC U+200D U+1F52C	man scientist: medium-light skin tone
279.png	man scientist: medium skin tone	👨🏽‍🔬️	\U0001F468\U0001F3FD\U0000200D\U0001F52C\U0000FE0F	U+1F468 U+1F3FD U+200D U+1F52C	man scientist: medium skin tone
280.png	man scientist: medium-dark skin tone	👨🏾‍🔬️	\U0001F468\U0001F3FE\U0000200D\U0001F52C\U0000FE0F	U+1F468 U+1F3FE U+200D U+1F52C	man scientist: medium-dark skin tone
281.png	man scientist: dark skin tone	👨🏿‍🔬️	\U0001F468\U0001F3FF\U0000200D\U0001F52C\U0000FE0F	U+1F468 U+1F3FF U+200D U+1F52C	man scientist: dark skin tone
282.png	woman scientist	👩‍🔬️	\U0001F469\U0000200D\U0001F52C\U0000FE0F	U+1F469 U+200D U+1F52C	woman scientist
283.png	woman scientist: light skin tone	👩🏻‍🔬️	\U0001F469\U0001F3FB\U0000200D\U0001F52C\U0000FE0F	U+1F469 U+1F3FB U+200D U+1F52C	woman scientist: light skin tone
284.png	woman scientist: medium-light skin tone	👩🏼‍🔬️	\U0001F469\U0001F3FC\U0000200D\U0001F52C\U0000FE0F	U+1F469 U+1F3FC U+200D U+1F52C	woman scientist: medium-light skin tone
285.png	woman scientist: medium skin tone	👩🏽‍🔬️	\U0001F469\U0001F3FD\U0000200D\U0001F52C\U0000FE0F	U+1F469 U+1F3FD U+200D U+1F52C	woman scientist: medium skin tone
286.png	woman scientist: medium-dark skin tone	👩🏾‍🔬️	\U0001F469\U0001F3FE\U0000200D\U0001F52C\U0000FE0F	U+1F469 U+1F3FE U+200D U+1F52C	woman scientist: medium-dark skin tone
287.png	woman scientist: dark skin tone	👩🏿‍🔬️	\U0001F469\U0001F3FF\U0000200D\U0001F52C\U0000FE0F	U+1F469 U+1F3FF U+200D U+1F52C	woman scientist: dark skin tone
288.png	man technologist	👨‍💻️	\U0001F468\U0000200D\U0001F4BB\U0000FE0F	U+1F468 U+200D U+1F4BB	man technologist
289.png	man technologist: light skin tone	👨🏻‍💻️	\U0001F468\U0001F3FB\U0000200D\U0001F4BB\U0000FE0F	U+1F468 U+1F3FB U+200D U+1F4BB	man technologist: light skin tone
290.png	man technologist: medium-light skin tone	👨🏼‍💻️	\U0001F468\U0001F3FC\U0000200D\U0001F4BB\U0000FE0F	U+1F468 U+1F3FC U+200D U+1F4BB	man technologist: medium-light skin tone
291.png	man technologist: medium skin tone	👨🏽‍💻️	\U0001F468\U0001F3FD\U0000200D\U0001F4BB\U0000FE0F	U+1F468 U+1F3FD U+200D U+1F4BB	man technologist: medium skin tone
292.png	man technologist: medium-dark skin tone	👨🏾‍💻️	\U0001F468\U0001F3FE\U0000200D\U0001F4BB\U0000FE0F	U+1F468 U+1F3FE U+200D U+1F4BB	man technologist: medium-dark skin tone
293.png	man technologist: dark skin tone	👨🏿‍💻️	\U0001F468\U0001F3FF\U0000200D\U0001F4BB\U0000FE0F	U+1F468 U+1F3FF U+200D U+1F4BB	man technologist: dark skin tone
294.png	woman technologist	👩‍💻️	\U0001F469\U0000200D\U0001F4BB\U0000FE0F	U+1F469 U+200D U+1F4BB	woman technologist
295.png	woman technologist: light skin tone	👩🏻‍💻️	\U0001F469\U0001F3FB\U0000200D\U0001F4BB\U0000FE0F	U+1F469 U+1F3FB U+200D U+1F4BB	woman technologist: light skin tone
296.png	woman technologist: medium-light skin tone	👩🏼‍💻️	\U0001F469\U0001F3FC\U0000200D\U0001F4BB\U0000FE0F	U+1F469 U+1F3FC U+200D U+1F4BB	woman technologist: medium-light skin tone
297.png	woman technologist: medium skin tone	👩🏽‍💻️	\U0001F469\U0001F3FD\U0000200D\U0001F4BB\U0000FE0F	U+1F469 U+1F3FD U+200D U+1F4BB	woman technologist: medium skin tone
298.png	woman technologist: medium-dark skin tone	👩🏾‍💻️	\U0001F469\U0001F3FE\U0000200D\U0001F4BB\U0000FE0F	U+1F469 U+1F3FE U+200D U+1F4BB	woman technologist: medium-dark skin tone
299.png	woman technologist: dark skin tone	👩🏿‍💻️	\U0001F469\U0001F3FF\U0000200D\U0001F4BB\U0000FE0F	U+1F469 U+1F3FF U+200D U+1F4BB	woman technologist: dark skin tone
300.png	man singer	👨‍🎤️	\U0001F468\U0000200D\U0001F3A4\U0000FE0F	U+1F468 U+200D U+1F3A4	man singer
301.png	man singer: light skin tone	👨🏻‍🎤️	\U0001F468\U0001F3FB\U0000200D\U0001F3A4\U0000FE0F	U+1F468 U+1F3FB U+200D U+1F3A4	man singer: light skin tone
302.png	man singer: medium-light skin tone	👨🏼‍🎤️	\U0001F468\U0001F3FC\U0000200D\U0001F3A4\U0000FE0F	U+1F468 U+1F3FC U+200D U+1F3A4	man singer: medium-light skin tone
303.png	man singer: medium skin tone	👨🏽‍🎤️	\U0001F468\U0001F3FD\U0000200D\U0001F3A4\U0000FE0F	U+1F468 U+1F3FD U+200D U+1F3A4	man singer: medium skin tone
304.png	man singer: medium-dark skin tone	👨🏾‍🎤️	\U0001F468\U0001F3FE\U0000200D\U0001F3A4\U0000FE0F	U+1F468 U+1F3FE U+200D U+1F3A4	man singer: medium-dark skin tone
305.png	man singer: dark skin tone	👨🏿‍🎤️	\U0001F468\U0001F3FF\U0000200D\U0001F3A4\U0000FE0F	U+1F468 U+1F3FF U+200D U+1F3A4	man singer: dark skin tone
306.png	woman singer	👩‍🎤️	\U0001F469\U0000200D\U0001F3A4\U0000FE0F	U+1F469 U+200D U+1F3A4	woman singer
307.png	woman singer: light skin tone	👩🏻‍🎤️	\U0001F469\U0001F3FB\U0000200D\U0001F3A4\U0000FE0F	U+1F469 U+1F3FB U+200D U+1F3A4	woman singer: light skin tone
308.png	woman singer: medium-light skin tone	👩🏼‍🎤️	\U0001F469\U0001F3FC\U0000200D\U0001F3A4\U0000FE0F	U+1F469 U+1F3FC U+200D U+1F3A4	woman singer: medium-light skin tone
309.png	woman singer: medium skin tone	👩🏽‍🎤️	\U0001F469\U0001F3FD\U0000200D\U0001F3A4\U0000FE0F	U+1F469 U+1F3FD U+200D U+1F3A4	woman singer: medium skin tone
310.png	woman singer: medium-dark skin tone	👩🏾‍🎤️	\U0001F469\U0001F3FE\U0000200D\U0001F3A4\U0000FE0F	U+1F469 U+1F3FE U+200D U+1F3A4	woman singer: medium-dark skin tone
311.png	woman singer: dark skin tone	👩🏿‍🎤️	\U0001F469\U0001F3FF\U0000200D\U0001F3A4\U0000FE0F	U+1F469 U+1F3FF U+200D U+1F3A4	woman singer: dark skin tone
312.png	man artist	👨‍🎨️	\U0001F468\U0000200D\U0001F3A8\U0000FE0F	U+1F468 U+200D U+1F3A8	man artist
313.png	man artist: light skin tone	👨🏻‍🎨️	\U0001F468\U0001F3FB\U0000200D\U0001F3A8\U0000FE0F	U+1F468 U+1F3FB U+200D U+1F3A8	man artist: light skin tone
314.png	man artist: medium-light skin tone	👨🏼‍🎨️	\U0001F468\U0001F3FC\U0000200D\U0001F3A8\U0000FE0F	U+1F468 U+1F3FC U+200D U+1F3A8	man artist: medium-light skin tone
315.png	man artist: medium skin tone	👨🏽‍🎨️	\U0001F468\U0001F3FD\U0000200D\U0001F3A8\U0000FE0F	U+1F468 U+1F3FD U+200D U+1F3A8	man artist: medium skin tone
316.png	man artist: medium-dark skin tone	👨🏾‍🎨️	\U0001F468\U0001F3FE\U0000200D\U0001F3A8\U0000FE0F	U+1F468 U+1F3FE U+200D U+1F3A8	man artist: medium-dark skin tone
317.png	man artist: dark skin tone	👨🏿‍🎨️	\U0001F468\U0001F3FF\U0000200D\U0001F3A8\U0000FE0F	U+1F468 U+1F3FF U+200D U+1F3A8	man artist: dark skin tone
318.png	woman artist	👩‍🎨️	\U0001F469\U0000200D\U0001F3A8\U0000FE0F	U+1F469 U+200D U+1F3A8	woman artist
319.png	woman artist: light skin tone	👩🏻‍🎨️	\U0001F469\U0001F3FB\U0000200D\U0001F3A8\U0000FE0F	U+1F469 U+1F3FB U+200D U+1F3A8	woman artist: light skin tone
320.png	woman artist: medium-light skin tone	👩🏼‍🎨️	\U0001F469\U0001F3FC\U0000200D\U0001F3A8\U0000FE0F	U+1F469 U+1F3FC U+200D U+1F3A8	woman artist: medium-light skin tone
321.png	woman artist: medium skin tone	👩🏽‍🎨️	\U0001F469\U0001F3FD\U0000200D\U0001F3A8\U0000FE0F	U+1F469 U+1F3FD U+200D U+1F3A8	woman artist: medium skin tone
322.png	woman artist: medium-dark skin tone	👩🏾‍🎨️	\U0001F469\U0001F3FE\U0000200D\U0001F3A8\U0000FE0F	U+1F469 U+1F3FE U+200D U+1F3A8	woman artist: medium-dark skin tone
323.png	woman artist: dark skin tone	👩🏿‍🎨️	\U0001F469\U0001F3FF\U0000200D\U0001F3A8\U0000FE0F	U+1F469 U+1F3FF U+200D U+1F3A8	woman artist: dark skin tone
324.png	man pilot	👨‍✈️️	\U0001F468\U0000200D\U00002708\U0000FE0F\U0000FE0F	U+1F468 U+200D U+2708 U+FE0F	man pilot
325.png	man pilot: light skin tone	👨🏻‍✈️️	\U0001F468\U0001F3FB\U0000200D\U00002708\U0000FE0F\U0000FE0F	U+1F468 U+1F3FB U+200D U+2708 U+FE0F	man pilot: light skin tone
326.png	man pilot: medium-light skin tone	👨🏼‍✈️️	\U0001F468\U0001F3FC\U0000200D\U00002708\U0000FE0F\U0000FE0F	U+1F468 U+1F3FC U+200D U+2708 U+FE0F	man pilot: medium-light skin tone
327.png	man pilot: medium skin tone	👨🏽‍✈️️	\U0001F468\U0001F3FD\U0000200D\U00002708\U0000FE0F\U0000FE0F	U+1F468 U+1F3FD U+200D U+2708 U+FE0F	man pilot: medium skin tone
328.png	man pilot: medium-dark skin tone	👨🏾‍✈️️	\U0001F468\U0001F3FE\U0000200D\U00002708\U0000FE0F\U0000FE0F	U+1F468 U+1F3FE U+200D U+2708 U+FE0F	man pilot: medium-dark skin tone
329.png	man pilot: dark skin tone	👨🏿‍✈️️	\U0001F468\U0001F3FF\U0000200D\U00002708\U0000FE0F\U0000FE0F	U+1F468 U+1F3FF U+200D U+2708 U+FE0F	man pilot: dark skin tone
330.png	woman pilot	👩‍✈️️	\U0001F469\U0000200D\U00002708\U0000FE0F\U0000FE0F	U+1F469 U+200D U+2708 U+FE0F	woman pilot
331.png	woman pilot: light skin tone	👩🏻‍✈️️	\U0001F469\U0001F3FB\U0000200D\U00002708\U0000FE0F\U0000FE0F	U+1F469 U+1F3FB U+200D U+2708 U+FE0F	woman pilot: light skin tone
332.png	woman pilot: medium-light skin tone	👩🏼‍✈️️	\U0001F469\U0001F3FC\U0000200D\U00002708\U0000FE0F\U0000FE0F	U+1F469 U+1F3FC U+200D U+2708 U+FE0F	woman pilot: medium-light skin tone
333.png	woman pilot: medium skin tone	👩🏽‍✈️️	\U0001F469\U0001F3FD\U0000200D\U00002708\U0000FE0F\U0000FE0F	U+1F469 U+1F3FD U+200D U+2708 U+FE0F	woman pilot: medium skin tone
334.png	woman pilot: medium-dark skin tone	👩🏾‍✈️️	\U0001F469\U0001F3FE\U0000200D\U00002708\U0000FE0F\U0000FE0F	U+1F469 U+1F3FE U+200D U+2708 U+FE0F	woman pilot: medium-dark skin tone
335.png	woman pilot: dark skin tone	👩🏿‍✈️️	\U0001F469\U0001F3FF\U0000200D\U00002708\U0000FE0F\U0000FE0F	U+1F469 U+1F3FF U+200D U+2708 U+FE0F	woman pilot: dark skin tone
336.png	man astronaut	👨‍🚀️	\U0001F468\U0000200D\U0001F680\U0000FE0F	U+1F468 U+200D U+1F680	man astronaut
337.png	man astronaut: light skin tone	👨🏻‍🚀️	\U0001F468\U0001F3FB\U0000200D\U0001F680\U0000FE0F	U+1F468 U+1F3FB U+200D U+1F680	man astronaut: light skin tone
338.png	man astronaut: medium-light skin tone	👨🏼‍🚀️	\U0001F468\U0001F3FC\U0000200D\U0001F680\U0000FE0F	U+1F468 U+1F3FC U+200D U+1F680	man astronaut: medium-light skin tone
339.png	man astronaut: medium skin tone	👨🏽‍🚀️	\U0001F468\U0001F3FD\U0000200D\U0001F680\U0000FE0F	U+1F468 U+1F3FD U+200D U+1F680	man astronaut: medium skin tone
340.png	man astronaut: medium-dark skin tone	👨🏾‍🚀️	\U0001F468\U0001F3FE\U0000200D\U0001F680\U0000FE0F	U+1F468 U+1F3FE U+200D U+1F680	man astronaut: medium-dark skin tone
341.png	man astronaut: dark skin tone	👨🏿‍🚀️	\U0001F468\U0001F3FF\U0000200D\U0001F680\U0000FE0F	U+1F468 U+1F3FF U+200D U+1F680	man astronaut: dark skin tone
342.png	woman astronaut	👩‍🚀️	\U0001F469\U0000200D\U0001F680\U0000FE0F	U+1F469 U+200D U+1F680	woman astronaut
343.png	woman astronaut: light skin tone	👩🏻‍🚀️	\U0001F469\U0001F3FB\U0000200D\U0001F680\U0000FE0F	U+1F469 U+1F3FB U+200D U+1F680	woman astronaut: light skin tone
